Port,Country,Latitude,Longitude,Temperature (°C),Weather,Wind (m/s),Safety Status,Updated_At
Henningsvar,Norway,68.15,14.2167,11.58,Overcast clouds,8.08,⚠ Moderate,2025-08-23 22:06:26
Herfjord,Norway,64.0,10.0333,11.41,Overcast clouds,9.06,⚠ Moderate,2025-08-23 22:06:27
Hermansverk,Norway,61.1833,6.8333,13.58,Overcast clouds,2.02,✅ Safe,2025-08-23 22:06:29
Heroy,Norway,65.9833,12.3,12.64,Overcast clouds,10.63,⚡ Dangerous,2025-08-23 22:06:30
Heroya,Norway,59.1167,9.6167,17.58,Scattered clouds,3.2,✅ Safe,2025-08-23 22:06:32
Heroysundet,Norway,59.9167,5.7833,14.8,Clear sky,4.71,✅ Safe,2025-08-23 22:06:33
Herre,Norway,59.1,9.5667,17.1,Scattered clouds,3.23,✅ Safe,2025-08-23 22:06:35
Hestvika,Norway,63.5667,9.2,11.31,Overcast clouds,7.56,⚠ Moderate,2025-08-23 22:06:36
Hjelmeland,Norway,59.2333,6.1833,15.77,Clear sky,3.11,✅ Safe,2025-08-23 22:06:38
Hjelset,Norway,62.7833,7.4833,10.78,Overcast clouds,1.74,✅ Safe,2025-08-23 22:06:39
Hjorungavag,Norway,62.35,6.0667,12.03,Overcast clouds,3.84,✅ Safe,2025-08-23 22:06:41
Hof,Norway,59.55,10.0333,15.96,Few clouds,1.49,✅ Safe,2025-08-23 22:06:43
Hogset,Norway,67.1333,15.0167,10.34,Overcast clouds,2.6,✅ Safe,2025-08-23 22:06:44
Holla,Norway,63.3167,9.15,10.94,Overcast clouds,5.92,⚠ Moderate,2025-08-23 22:06:46
Hollen,Norway,58.0833,7.8167,19.08,Clear sky,5.55,⚠ Moderate,2025-08-23 22:06:47
Holmestrand,Norway,59.4833,10.3,17.49,Scattered clouds,3.41,✅ Safe,2025-08-23 22:06:49
Hommelvik,Norway,63.4,10.7667,9.59,Light rain,6.47,⚠ Moderate,2025-08-23 22:06:50
Honningsvag,Norway,70.9667,25.9667,10.07,Scattered clouds,0.89,✅ Safe,2025-08-23 22:06:52
