Port,Country,Latitude,Longitude,Temperature (°C),Weather,Wind (m/s),Safety Status,Updated_At
Haderslev,Denmark,55.250072,9.48911,19.15,Clear sky,5.53,⚠ Moderate,2025-08-23 19:13:09
H.J.Hansen Hadsund,Denmark,56.721437,10.112897,17.82,Clear sky,6.81,⚠ Moderate,2025-08-23 19:13:10
Holstebro,Denmark,56.361534,8.621727,18.0,Few clouds,5.84,⚠ Moderate,2025-08-23 19:13:12
Hvalpsund,Denmark,56.70245,9.203652,17.22,Clear sky,5.1,⚠ Moderate,2025-08-23 19:13:14
Hov,Denmark,55.917,10.25,17.96,Clear sky,6.12,⚠ Moderate,2025-08-23 19:13:15
Kalundborg,Denmark,55.686429,11.089188,17.08,Clear sky,8.99,⚠ Moderate,2025-08-23 19:13:17
Klintebjerg,Denmark,55.483,10.45,18.11,Clear sky,6.0,⚠ Moderate,2025-08-23 19:13:19
Koge,Denmark,55.457526,12.182181,16.82,Clear sky,8.62,⚠ Moderate,2025-08-23 19:13:21
Korsor,Denmark,55.325763,11.14939,17.44,Clear sky,8.96,⚠ Moderate,2025-08-23 19:13:23
Kastrup,Denmark,55.637944,12.641528,17.01,Clear sky,8.72,⚠ Moderate,2025-08-23 19:13:25
Logstor,Denmark,56.963151,9.257084,16.68,Clear sky,4.94,✅ Safe,2025-08-23 19:13:27
Lindholm Havn,Denmark,55.283,10.8,16.47,Clear sky,7.38,⚠ Moderate,2025-08-23 19:13:28
Nakskov,Denmark,54.833406,11.143724,18.19,Clear sky,9.55,⚠ Moderate,2025-08-23 19:13:30
Nyborg,Denmark,55.324169,10.799561,17.79,Clear sky,7.42,⚠ Moderate,2025-08-23 19:13:32
Nyborg Lystbadehavn,Denmark,55.3,10.783,17.83,Clear sky,7.13,⚠ Moderate,2025-08-23 19:13:33
Odense,Denmark,55.3984,10.4003,18.29,Clear sky,5.91,⚠ Moderate,2025-08-23 19:13:35
Randers,Denmark,56.457,10.0673,18.17,Clear sky,6.46,⚠ Moderate,2025-08-23 19:13:37
Aalborg Portland Cementfabrikk,Denmark,57.0488195,9.921747,17.12,Clear sky,6.08,⚠ Moderate,2025-08-23 19:13:39
Sakskobing,Denmark,54.798236,11.631226,18.38,Scattered clouds,9.32,⚠ Moderate,2025-08-23 19:13:41
Skagen,Denmark,57.725004,10.579186,18.0,Clear sky,6.12,⚠ Moderate,2025-08-23 19:13:43
Silkeborg,Denmark,56.176362,9.5549216,18.18,Clear sky,5.53,⚠ Moderate,2025-08-23 19:13:44
Studstrupvarkets Havn,Denmark,56.25,10.35,17.89,Clear sky,6.07,⚠ Moderate,2025-08-23 19:13:46
Vejle,Denmark,55.7,9.5666,18.62,Few clouds,6.29,⚠ Moderate,2025-08-23 19:13:48
