Port,Country,Latitude,Longitude,Temperature (°C),Weather,Wind (m/s),Safety Status,Updated_At
Morowali,Indonesia,-1.867,121.5,24.32,Overcast clouds,1.56,✅ Safe,2025-08-23 16:35:06
"Merak, Java",Indonesia,-5.9349331,106.0064628,27.44,Clear sky,5.44,⚠ Moderate,2025-08-23 16:35:08
Muara Siberut,Indonesia,-1.583,99.2,27.18,Broken clouds,0.85,✅ Safe,2025-08-23 16:35:09
Muara Sabak,Indonesia,-0.8,103.917,28.89,Scattered clouds,1.09,✅ Safe,2025-08-23 16:35:11
Muara Teweh,Indonesia,-0.9349425,114.8985047,25.3,Broken clouds,1.14,✅ Safe,2025-08-23 16:35:13
North Pulau Laut,Indonesia,-3.217,116.267,25.98,Overcast clouds,3.72,✅ Safe,2025-08-23 16:35:14
Nipah,Indonesia,1.15,103.6,28.67,Scattered clouds,1.48,✅ Safe,2025-08-23 16:35:16
Pagerungan,Indonesia,-6.917,115.917,27.35,Overcast clouds,5.5,⚠ Moderate,2025-08-23 16:35:18
Pagimana,Indonesia,-0.8,122.617,23.98,Overcast clouds,0.77,✅ Safe,2025-08-23 16:35:19
Piru,Indonesia,-3.067,128.183,25.84,Overcast clouds,2.04,✅ Safe,2025-08-23 16:35:21
Pulau Jarak,Indonesia,3.96667,100.08333,29.16,Clear sky,4.16,✅ Safe,2025-08-23 16:35:22
"Palembang, Sumatra",Indonesia,-2.9760735,104.7754307,25.82,Moderate rain,2.14,✅ Safe,2025-08-23 16:35:24
Pomako,Indonesia,-4.8,136.767,23.8,Overcast clouds,0.92,✅ Safe,2025-08-23 16:35:25
Penuba,Indonesia,-0.3269444,104.4677778,27.71,Broken clouds,1.51,✅ Safe,2025-08-23 16:35:27
Panjang,Indonesia,-5.4641159,105.3218997,27.72,Broken clouds,1.45,✅ Safe,2025-08-23 16:35:28
"Pontianak, Kalimantan",Indonesia,-0.0263303,109.3425039,25.81,Moderate rain,1.95,✅ Safe,2025-08-23 16:35:29
Poto Tano,Indonesia,-8.517,116.833,25.5,Scattered clouds,3.65,✅ Safe,2025-08-23 16:35:31
"Pantoloan, Sv",Indonesia,-0.673877,119.8641634,24.81,Overcast clouds,0.91,✅ Safe,2025-08-23 16:35:32
Reo,Indonesia,-8.317,120.5,25.03,Scattered clouds,1.5,✅ Safe,2025-08-23 16:35:33
Subaim,Indonesia,1.117,128.167,23.35,Overcast clouds,0.5,✅ Safe,2025-08-23 16:35:35
Sidoarjo,Indonesia,-7.4497718,112.7015495,28.54,Broken clouds,3.57,✅ Safe,2025-08-23 16:35:36
Sepanjang Terminal,Indonesia,-7.183,115.783,27.25,Overcast clouds,5.31,⚠ Moderate,2025-08-23 16:35:38
Sanggau,Indonesia,0.117,110.6,26.44,Overcast clouds,1.41,✅ Safe,2025-08-23 16:35:39
"Sibolga, Sumatra",Indonesia,1.7368371,98.7851121,27.53,Few clouds,1.38,✅ Safe,2025-08-23 16:35:40
"Sampit, Kalimantan",Indonesia,-2.5394654,112.9586863,25.43,Overcast clouds,2.05,✅ Safe,2025-08-23 16:35:42
Sorong,Indonesia,-0.8761629,131.255828,25.37,Overcast clouds,2.05,✅ Safe,2025-08-23 16:35:43
"Samarinda, Kalimantan",Indonesia,-0.5016166,117.1264753,24.05,Overcast clouds,1.29,✅ Safe,2025-08-23 16:35:45
Suaran,Indonesia,2.05,117.7,24.25,Overcast clouds,1.25,✅ Safe,2025-08-23 16:35:46
Sukabumi,Indonesia,-6.9277361,106.9299579,28.1,Broken clouds,1.33,✅ Safe,2025-08-23 16:35:47
Sumenep,Indonesia,-7.05,113.95,26.98,Overcast clouds,3.53,✅ Safe,2025-08-23 16:35:49
Sunut,Indonesia,-8.867,116.55,25.64,Scattered clouds,2.4,✅ Safe,2025-08-23 16:35:50
Salawati Terminal,Indonesia,-1.35,131.0,24.21,Overcast clouds,1.84,✅ Safe,2025-08-23 16:35:51
Taboneo,Indonesia,-3.683,114.417,27.3,Overcast clouds,8.36,⚠ Moderate,2025-08-23 16:35:53
Tarjun,Indonesia,-3.267,116.083,24.46,Overcast clouds,1.39,✅ Safe,2025-08-23 16:35:54
Tobelo,Indonesia,1.7145909,127.9678652,21.68,Light rain,0.87,✅ Safe,2025-08-23 16:35:55
Tanjung Buli,Indonesia,0.833,128.25,22.25,Overcast clouds,1.32,✅ Safe,2025-08-23 16:35:57
Terempa,Indonesia,3.217,106.217,28.86,Few clouds,3.51,✅ Safe,2025-08-23 16:35:58
Semarang,Indonesia,-6.96667,110.48333,29.31,Overcast clouds,3.22,✅ Safe,2025-08-23 16:35:59
Tanjungperak,Indonesia,-7.2,112.71667,27.65,Broken clouds,2.85,✅ Safe,2025-08-23 16:36:01
Tolitoli,Indonesia,0.8768231,120.7579834,23.38,Overcast clouds,2.56,✅ Safe,2025-08-23 16:36:02
Tanjung Merangas,Indonesia,0.033,117.517,27.03,Broken clouds,4.9,✅ Safe,2025-08-23 16:36:03
Timika,Indonesia,-4.75,136.55,24.07,Overcast clouds,0.85,✅ Safe,2025-08-23 16:36:05
Tanjung Pemancingan,Indonesia,-3.183,116.267,26.34,Overcast clouds,4.29,✅ Safe,2025-08-23 16:36:06
Tanjung Priok,Indonesia,-6.1,106.88333,28.36,Scattered clouds,2.95,✅ Safe,2025-08-23 16:36:07
"Tarakan, Kalimantan",Indonesia,3.3273599,117.5785049,27.8,Overcast clouds,5.0,⚠ Moderate,2025-08-23 16:36:09
"Ternate, Halmahera",Indonesia,0.7957999,127.3613533,18.72,Overcast clouds,2.48,✅ Safe,2025-08-23 16:36:10
Tual,Indonesia,-5.633,132.733,26.38,Overcast clouds,8.13,⚠ Moderate,2025-08-23 16:36:11
Amurang,Indonesia,1.1846911,124.575545,23.59,Overcast clouds,2.7,✅ Safe,2025-08-23 16:36:13
Jakarta UTC1,Indonesia,-6.2087634,106.845599,32.08,Broken clouds,2.56,✅ Safe,2025-08-23 16:36:14
Jakarta UTC3,Indonesia,-6.2087634,106.845599,32.08,Broken clouds,2.56,✅ Safe,2025-08-23 16:36:16
Wainibe,Indonesia,-3.067,126.533,26.02,Overcast clouds,1.13,✅ Safe,2025-08-23 16:36:17
Weda,Indonesia,0.333,127.883,24.95,Overcast clouds,1.66,✅ Safe,2025-08-23 16:36:18
Wamsasi,Indonesia,-3.567,126.167,25.42,Light rain,5.47,⚠ Moderate,2025-08-23 16:36:20
