Port,Country,Latitude,Longitude,Temperature (°C),Weather,Wind (m/s),Safety Status,Updated_At
Prangli Lounasadam,Estonia,59.6167,25.0,15.35,Overcast clouds,2.22,✅ Safe,2025-08-23 19:17:44
Purtse,Estonia,59.4167,27.0,15.02,Light rain,1.38,✅ Safe,2025-08-23 19:17:46
Purtse Jahisadam,Estonia,59.4333,26.9833,14.57,Light rain,1.32,✅ Safe,2025-08-23 19:17:47
Purtse Kalasadam,Estonia,59.4333,26.9833,14.57,Light rain,1.32,✅ Safe,2025-08-23 19:17:49
Pusi,Estonia,58.6333,27.15,15.14,Broken clouds,6.33,⚠ Moderate,2025-08-23 19:17:51
Raja,Estonia,58.8333,26.95,14.94,Heavy intensity rain,4.47,✅ Safe,2025-08-23 19:17:54
Ralby Sadam,Estonia,59.0333,23.2833,15.75,Moderate rain,5.99,⚠ Moderate,2025-08-23 19:17:55
Rannametsa,Estonia,58.1167,24.4833,14.98,Broken clouds,7.56,⚠ Moderate,2025-08-23 19:17:57
Rebase Paadisadam,Estonia,58.3667,26.75,14.91,Broken clouds,4.09,✅ Safe,2025-08-23 19:17:59
Remniku Vanasadam,Estonia,59.0167,27.55,15.27,Broken clouds,5.46,⚠ Moderate,2025-08-23 19:18:00
Ristna,Estonia,59.2667,23.7333,15.76,Overcast clouds,2.99,✅ Safe,2025-08-23 19:18:03
Ristna Jahisadam,Estonia,58.9167,22.0667,15.82,Overcast clouds,9.06,⚠ Moderate,2025-08-23 19:18:04
Ristna Lounasadam,Estonia,58.9167,22.0667,15.82,Overcast clouds,9.06,⚠ Moderate,2025-08-23 19:18:06
Rohukula,Estonia,58.9,23.4333,15.43,Moderate rain,6.17,⚠ Moderate,2025-08-23 19:18:07
Rohuneeme,Estonia,59.5667,24.8,15.27,Overcast clouds,1.62,✅ Safe,2025-08-23 19:18:09
Rohuneeme Vaikesadam,Estonia,59.5667,24.8,15.27,Overcast clouds,1.62,✅ Safe,2025-08-23 19:18:11
Roograhu,Estonia,59.0,22.8167,15.8,Overcast clouds,4.91,✅ Safe,2025-08-23 19:18:13
Roomassaare,Estonia,58.2167,22.5,15.74,Light rain,1.91,✅ Safe,2025-08-23 19:18:15
Roopa,Estonia,58.2667,21.8667,15.13,Overcast clouds,8.99,⚠ Moderate,2025-08-23 19:18:17
Ruhve,Estonia,58.3833,23.0333,14.94,Broken clouds,1.63,✅ Safe,2025-08-23 19:18:19
Saaga Sadam,Estonia,58.3833,26.9833,14.87,Broken clouds,3.82,✅ Safe,2025-08-23 19:18:21
Saaremaa sadam,Estonia,58.5333,22.2333,14.97,Overcast clouds,8.35,⚠ Moderate,2025-08-23 19:18:22
Saastna Vanasadam,Estonia,58.7333,23.5667,14.98,Light rain,5.1,⚠ Moderate,2025-08-23 19:18:24
Salinomme,Estonia,58.8333,22.95,15.55,Heavy intensity rain,7.68,⚠ Moderate,2025-08-23 19:18:26
Salinomme Kalasadam,Estonia,58.8333,22.95,15.55,Heavy intensity rain,7.68,⚠ Moderate,2025-08-23 19:18:28
Salinomme Paadisadam,Estonia,58.9833,22.95,15.68,Moderate rain,6.07,⚠ Moderate,2025-08-23 19:18:29
Salme Joesadam,Estonia,58.1667,22.25,15.66,Broken clouds,2.6,✅ Safe,2025-08-23 19:18:31
Salmistu,Estonia,59.5,25.3667,14.24,Overcast clouds,1.47,✅ Safe,2025-08-23 19:18:33
Sassukvere,Estonia,58.7167,27.1333,15.16,Moderate rain,6.15,⚠ Moderate,2025-08-23 19:18:35
Sigatsuaru Vaikesadam,Estonia,58.15,24.0,14.74,Scattered clouds,7.0,⚠ Moderate,2025-08-23 19:18:36
Sillamae,Estonia,59.4167,27.7333,14.8,Moderate rain,2.31,✅ Safe,2025-08-23 19:18:38
Soela,Estonia,58.6167,22.6,15.41,Light rain,5.63,⚠ Moderate,2025-08-23 19:18:40
Soo,Estonia,58.7167,27.1167,15.16,Moderate rain,6.15,⚠ Moderate,2025-08-23 19:18:41
Soru,Estonia,58.7,22.5333,14.8,Moderate rain,5.68,⚠ Moderate,2025-08-23 19:18:43
Soru Vaikelaevasadam,Estonia,58.7,22.5167,14.83,Moderate rain,5.8,⚠ Moderate,2025-08-23 19:18:45
