Port,Country,Latitude,Longitude,Temperature (°C),Weather,Wind (m/s),Safety Status,Updated_At
Phserimos Dodekanisou,Greece,36.9333,27.1333,28.77,Clear sky,5.36,⚠ Moderate,2025-08-23 21:26:59
Piraeus,Greece,37.9333,23.6167,29.15,Clear sky,5.69,⚠ Moderate,2025-08-23 21:27:00
Pitra,Greece,36.6833,22.8333,30.35,Clear sky,8.56,⚠ Moderate,2025-08-23 21:27:02
Plakias,Greece,35.1833,24.3833,29.19,Clear sky,1.48,✅ Safe,2025-08-23 21:27:04
Platy,Greece,40.6333,22.5333,29.71,Broken clouds,3.5,✅ Safe,2025-08-23 21:27:06
Plomarion,Greece,38.9833,26.3667,30.38,Clear sky,4.6,✅ Safe,2025-08-23 21:27:07
Politika,Greece,38.5833,23.55,30.28,Clear sky,3.23,✅ Safe,2025-08-23 21:27:09
Port Vathy (Vathy),Greece,37.75,26.9833,29.4,Clear sky,4.43,✅ Safe,2025-08-23 21:27:11
Prosotsani,Greece,41.1833,23.9667,27.25,Broken clouds,1.54,✅ Safe,2025-08-23 21:27:13
Proti,Greece,40.95,24.0,26.79,Scattered clouds,1.77,✅ Safe,2025-08-23 21:27:15
Psakhna,Greece,38.5833,23.6333,30.01,Clear sky,2.58,✅ Safe,2025-08-23 21:27:16
Psara,Greece,38.5333,25.5667,25.14,Clear sky,4.63,✅ Safe,2025-08-23 21:27:18
Pyli,Greece,39.45978,21.6225718,26.87,Light rain,0.28,✅ Safe,2025-08-23 21:27:20
Pylos,Greece,36.9,21.6833,26.7,Clear sky,6.96,⚠ Moderate,2025-08-23 21:27:22
Pythagoreion,Greece,37.7,26.95,30.43,Clear sky,4.67,✅ Safe,2025-08-23 21:27:24
Rethymnon,Greece,35.3667,24.4667,29.99,Clear sky,3.29,✅ Safe,2025-08-23 21:27:26
Rizes,Greece,36.2333,22.95,26.46,Clear sky,12.69,⚡ Dangerous,2025-08-23 21:27:28
Salamis,Greece,37.9667,23.4833,28.75,Clear sky,5.31,⚠ Moderate,2025-08-23 21:27:30
Sami,Greece,38.25,20.65,26.21,Clear sky,6.03,⚠ Moderate,2025-08-23 21:27:32
Samothraki,Greece,40.4833,25.5167,27.62,Clear sky,2.35,✅ Safe,2025-08-23 21:27:33
Serifos,Greece,37.1562778,24.4886232,27.6,Clear sky,1.56,✅ Safe,2025-08-23 21:27:35
Seriphos,Greece,37.15,24.5,27.6,Clear sky,1.56,✅ Safe,2025-08-23 21:27:37
Sigrion,Greece,39.2167,25.85,26.73,Clear sky,5.09,⚠ Moderate,2025-08-23 21:27:39
Sikinos,Greece,36.7,25.1167,27.43,Clear sky,3.82,✅ Safe,2025-08-23 21:27:40
Siteia,Greece,35.2,26.1167,29.49,Clear sky,4.33,✅ Safe,2025-08-23 21:27:42
Skafidia,Greece,37.7,21.3333,28.53,Clear sky,6.16,⚠ Moderate,2025-08-23 21:27:44
Skaloma,Greece,39.6167,20.1833,27.39,Clear sky,4.14,✅ Safe,2025-08-23 21:27:46
Skaramangas,Greece,38.0,23.5833,29.99,Clear sky,4.68,✅ Safe,2025-08-23 21:27:47
Skiathos,Greece,39.1667,23.4833,27.77,Clear sky,2.09,✅ Safe,2025-08-23 21:27:49
Skiros,Greece,38.9,24.5667,29.42,Clear sky,1.78,✅ Safe,2025-08-23 21:27:51
Soroni,Greece,36.3667,28.0,29.49,Clear sky,5.03,⚠ Moderate,2025-08-23 21:27:53
Souda,Greece,35.5167,24.1333,30.9,Clear sky,8.04,⚠ Moderate,2025-08-23 21:27:54
Souflion,Greece,41.2,26.3167,28.79,Overcast clouds,4.94,✅ Safe,2025-08-23 21:27:56
Soussaki,Greece,37.9167,23.05,30.96,Clear sky,4.64,✅ Safe,2025-08-23 21:27:58
Spetsai,Greece,37.2667,23.15,27.05,Clear sky,5.26,⚠ Moderate,2025-08-23 21:28:00
Stylida (Stylis),Greece,38.9167,22.6167,28.26,Scattered clouds,2.47,✅ Safe,2025-08-23 21:28:02
Symi,Greece,36.6,27.8333,27.05,Clear sky,8.38,⚠ Moderate,2025-08-23 21:28:04
Syvota,Greece,39.4,20.2333,26.82,Clear sky,6.08,⚠ Moderate,2025-08-23 21:28:05
Tavros,Greece,37.9667,23.6833,31.04,Clear sky,3.8,✅ Safe,2025-08-23 21:28:07
Thessaloniki,Greece,40.6333,22.95,29.15,Few clouds,2.91,✅ Safe,2025-08-23 21:28:09
